,artist_name,track_name,track_id,popularity,year,genre,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
38121,Lich King,Combat Mosh,04FfBJZBfU0UR5uqR4CJAD,38,2012,metal,62354,8.41E-06,0.256,279373,0.992,0.27,8,0.096,-4.505,1,0.136,101.895,4,0.144
139501,Pitbull,Winning,7q9W8JUW9re6kPndJjXwfL,45,2019,dance,220680,0.0754,0.844,215787,0.613,1.07E-05,2,0.321,-5.357,1,0.224,172.037,4,0.45
26129,blink-182,Always,2MiindcsZUEClU4h6ZnzCz,24,2011,punk,42660,0.00741,0.461,251844,0.953,0.0124,11,0.148,-3.872,1,0.0868,158.335,4,0.578
135487,Smoke Dza,Get You Sum,1lroEK8T7V6lQnFHMJBQkA,52,2019,alternative,216043,0.00802,0.81,158684,0.644,1.98E-05,5,0.106,-7.828,0,0.158,139.961,4,0.255
116640,Pigeon Pit,Tall Cans,1ZD2MlKRTYKI8oewOt28mc,20,2017,punk,186974,0.807,0.648,186462,0.389,9.78E-05,4,0.11,-8.275,1,0.0927,86.36,4,0.378
136521,BJ The Chicago Kid,Time Today,3Hcpylvcm8bi65yWYGCSHH,43,2019,alternative,217195,0.102,0.524,199623,0.536,0,0,0.0334,-7.005,0,0.057,92.625,4,0.349
48922,Redlight King,Livinâ€™ to Ride,02iRkuHNN3mPGrllNmU6z0,16,2013,grunge,80752,0.000515,0.488,195787,0.776,0,2,0.108,-3.446,1,0.0373,122.07,4,0.394
138542,Meghan Trainor,"Badass Woman - From The Motion Picture ""The Hustle""",5Glf3tBr73L1fbO9u4pL7r,63,2019,dance,219487,0.0181,0.726,210036,0.869,0.00022,6,0.332,-3.978,1,0.0638,112.966,4,0.529
141949,Blue October,Sway - Live,27d5t06UIwK3CiEKMAvpc3,27,2019,grunge,223841,0.0122,0.46,388706,0.72,0.041,1,0.2,-8.577,1,0.0357,91.99,4,0.237
113745,DVSR,Endless,0VrZRmQKjpTbnNgij6ItJN,31,2017,metal,182380,0.000316,0.572,234966,0.946,1.37E-05,1,0.0741,-3.212,1,0.131,119.936,4,0.544
127604,DRWN.,nightshift (red wine and cigs),55vo6aUFx7en3lD2uX6O9B,50,2018,jazz,203281,0.843,0.729,82500,0.197,0.951,7,0.115,-9.876,1,0.061,140.057,4,0.421
10139,Kermit Ruffins,Hey Look Me Over,565OjnsJ1YC8z7XeFGB214,9,2010,jazz,13904,0.675,0.585,221667,0.422,6.79E-05,7,0.132,-12.247,0,0.0574,96.342,4,0.745
143931,Instrumental Music Cafe,No Worries,54vDv2km6C1ewPdHg7aMoY,39,2019,jazz,227509,0.812,0.647,123694,0.194,0.0355,11,0.0648,-17.544,0,0.0614,142.303,4,0.816
25524,Chino & Nacho,El Poeta,0G31zWm4L2c9fJ9zAzWsar,46,2011,pop,40917,0.3,0.744,237907,0.726,0,0,0.242,-6.053,1,0.0491,120.045,4,0.723
108845,Common Holly,If After All,6zprRMtC2RRm4PcShc1twu,28,2017,folk,174979,0.585,0.291,193355,0.515,0.0873,11,0.52,-12.25,0,0.0654,160.606,5,0.399
66355,Oscar D'LeÃ³n,A Mi Manera,2HFVqomD9xxDOI9lolewf5,29,2014,jazz,109012,0.393,0.537,274453,0.354,0,2,0.108,-9.157,1,0.0271,76.084,4,0.353
34518,Anberlin,Self-Starter,1Nz7Zhwv7M9m4ADfdZ6qvS,26,2012,grunge,56692,2.86E-05,0.481,197893,0.99,0.123,8,0.111,-4.617,1,0.174,120.026,4,0.236
56338,Twenty One Pilots,Semi-Automatic,70Cp0ukCMyWeJML77NGERU,61,2013,rock,94018,0.0489,0.78,253680,0.716,5.92E-06,6,0.0704,-4.551,0,0.0439,105.017,4,0.362
132133,We The Kings,Even If It Kills Me,0C9YzgYiGQ1bFOkvdgEZnd,33,2018,punk,210165,0.000119,0.5,247708,0.915,0.00151,7,0.35,-6.028,1,0.039,84.998,4,0.251
82712,Coheed and Cambria,Three Evils (Embodied in Love and Shadow) - PCM Stereo Version,79gltizvP0MRAsY5IO1X1i,19,2015,metal,135094,0.00554,0.393,277640,0.934,0,11,0.597,-4.493,0,0.129,166.784,4,0.703
273,Finger Eleven,Living In A Dream,2HaUEu0wAO5AOT0UB3i0LO,49,2010,alternative,278,0.00216,0.534,184773,0.922,6.34E-05,8,0.257,-2.305,1,0.0568,98.022,4,0.71
27620,Sublime With Rome,Murdera,6ZForb50RiJaON05cHNcDB,36,2011,rock,46939,0.0585,0.54,266387,0.759,0,10,0.804,-6.799,1,0.0724,84.936,4,0.762
68246,Justin Bieber,Heartbreaker,21pCToQdqcPi879auxjxKe,52,2014,pop,112199,0.156,0.572,262840,0.503,0,6,0.346,-7.334,0,0.0858,103.215,4,0.553
27243,DJ Drama,Im On One,2NqgPxYL2JY5f8Lx5XUE7j,27,2011,rap,45264,0.0101,0.413,140409,0.799,0,11,0.277,-5.141,0,0.33,150.422,4,0.462
103863,All That Remains,Halo,6brxvU01if1PCXZ9DQUhGM,35,2017,alternative,169020,0.000514,0.333,242867,0.984,1.20E-05,3,0.0461,-4.918,0,0.118,104.953,4,0.172
149399,JACKBOYS,GATTI,40mjsnRjCpycdUw3xhS20g,81,2019,rap,235241,0.135,0.594,181145,0.676,0,2,0.163,-5.808,1,0.344,143.477,4,0.472
92546,Julia Jacklin,Coming of Age,4uPBXF1JnMQhnqSGgBNhd8,30,2016,folk,150582,0.0325,0.425,200249,0.814,0.000409,10,0.218,-6.124,1,0.0399,134.356,4,0.646
121833,Montgomery Gentry,Lucky Man - 20 Years of Hits version,5IC8ndpMeumSqU14bYp79z,24,2018,country,195058,0.0206,0.585,193217,0.595,0,4,0.281,-6.108,1,0.029,134.085,4,0.615
82421,High On Fire,The Sunless Years,1boc3pC97IBjNiBANKjNtk,20,2015,metal,134697,1.20E-06,0.186,306227,0.973,0.8,10,0.121,-4.662,1,0.0969,102.12,3,0.339
34513,Saving Abel,Amazing,4OtN5tXR155d2tyqxh7SV2,21,2012,grunge,56687,0.00475,0.57,203480,0.916,0,2,0.273,-3.931,1,0.0403,125.017,4,0.658
35330,Two Door Cinema Club,Sun,5saMo1BtSHW111VrurVHe8,59,2012,indie,57984,0.00927,0.65,187720,0.528,0.000419,4,0.111,-5.642,0,0.0288,96.967,4,0.595
40651,Balance And Composure,More to Me (Acoustic),4GD7EESuqG9tZwMHQR4yj5,18,2012,punk,67741,0.31,0.594,279107,0.626,0.000774,11,0.0824,-6.581,1,0.0277,126.074,4,0.485
152923,Brandy Clark,Love is a Fire,3lr0QepWpLUbOw5GqoQfaU,38,2020,country,241554,0.525,0.639,241907,0.388,8.26E-05,0,0.0859,-7.009,1,0.0274,110.961,3,0.441
125516,Royal Bliss,Devil With Angel Eyes,6CV9AQUpRxdsykqycg3eZm,28,2018,grunge,199784,0.000936,0.398,196465,0.873,0,1,0.276,-2.409,1,0.0655,145.111,4,0.597
44320,Randy Houser,Growin' Younger,0YFIzdCjwyezm3UbxNB65X,29,2013,country,74654,0.0223,0.604,293520,0.901,2.77E-05,8,0.316,-4.42,1,0.0315,99.031,4,0.774
32340,DCX,Flying High - Dub Breaks Mix,75LhBzl0X9sKvKBm2gZNjl,35,2012,dance,53410,0.000546,0.463,187500,0.986,0.136,2,0.336,-4.162,1,0.0907,175.995,4,0.513
112523,Java Jazz Cafe,Cool and Swinging Background Jazz for Cafes and Coffee Houses,6mcRaKpOxFpjVRjlQE2ERM,28,2017,jazz,180499,0.819,0.637,61714,0.399,0.421,7,0.0903,-10.193,1,0.0378,139.928,4,0.52
16483,Eli Young Band,War On A Desperate Man,594Q04cnAdbHdRf3l7J8vc,20,2011,country,26876,0.0377,0.496,246040,0.541,0.00704,4,0.163,-7.432,1,0.0307,140.028,4,0.173
164382,Dashboard Confessional,The Places You Have Come to Fear the Most,3ojsfOFciEUYUEcWYnM8Lv,42,2020,rock,261468,0.76,0.562,174493,0.476,0,6,0.0597,-10.846,1,0.0339,90.968,4,0.71
16379,Tracy Lawrence,The Singer,5vymsmxnlqRLaNe3RQjqBs,20,2011,country,26763,0.0737,0.586,215493,0.444,0,5,0.258,-6.137,1,0.0288,77.038,4,0.111
18070,Gary Numan,The Fall,4aaxuvlLF43SvhCoadq1Jx,36,2011,dance,28815,0.00158,0.55,259800,0.931,0.204,4,0.0992,-7.122,0,0.0534,95.987,4,0.203
70806,DJ Michael 5000 Watts,The Exit Plan (Remix) (feat. Scarface),14T2aGsqnmjBQoY7u4QAuw,31,2014,rap,117591,0.181,0.472,268199,0.725,1.33E-05,1,0.334,-6.573,0,0.311,164.68,4,0.174
25805,Ed Sheeran,One Night,0CNrpbpJ9HsFffF9hqWIIe,45,2011,pop,41594,0.379,0.781,206440,0.836,0,6,0.289,-5.496,0,0.0658,94.989,4,0.636
8202,The Menzingers,So It Goes,0CsmxXZ0IhXf1udQbDzXe4,25,2010,indie,11752,0.000206,0.434,143800,0.895,0,1,0.578,-3.393,0,0.0399,102.009,4,0.519
73798,Shane Smith & the Saints,Geronimo,7IwXrI5h8FRGBsIcPpDWFY,32,2015,country,122578,0.0166,0.382,207853,0.545,0.00281,7,0.13,-8.734,1,0.0309,138.56,4,0.404
119180,Bishop Briggs,Water,0gwR22fn1mk9XLm6mpJnk8,47,2018,alternative,192112,0.557,0.273,201840,0.432,7.56E-05,2,0.0868,-6.773,1,0.042,84.768,4,0.275
69693,TR/ST,Barely,6zZNM0OzlBmiOm2qZN5u33,24,2014,punk,115339,0.00318,0.481,325160,0.751,0.00448,7,0.106,-7.76,1,0.0417,120.011,4,0.158
49911,Dizzy Wright,Killem With Kindness,3LDvLibID9j32PoWnT6v80,58,2013,indie,82087,0.0309,0.705,208273,0.611,0,2,0.0903,-6.772,0,0.236,87.996,4,0.596
147084,Machine Gun Kelly,el Diablo,2jRmKc69qzGKzGU9SdH5u7,69,2019,pop,231707,0.00471,0.765,146264,0.725,0.000194,3,0.154,-3.391,0,0.142,75.003,4,0.578
160628,Karg,"Tod, wo bleibt dein Frieden",4fS4z99voekIMKPUlfJXCP,22,2020,metal,253351,0.000752,0.394,464000,0.966,6.47E-06,10,0.148,-5.945,0,0.0842,132.006,4,0.0757
115809,The Lillingtons,K6,7ALyrArXspSTZxgZ3pkzKp,36,2017,punk,185943,2.93E-05,0.501,147453,0.972,0.000141,9,0.191,-3.997,0,0.0341,94.987,4,0.696
15744,Eric Church,Jack Daniels,0EsozsJjBFWTGXcfQHU7iQ,51,2011,country,26020,0.257,0.735,304040,0.732,0.0698,2,0.0587,-6.284,1,0.0415,144.674,4,0.92
1204,Blue Felix,Middle Finger Up,3rvGvaS8QmJJr6rZLVqZw8,33,2010,alternative,1280,0.00255,0.376,145737,0.993,0,9,0.22,-4.292,1,0.2,114.202,4,0.423
397,He Is We,Blame It On The Rain,1mU5MuybBuNcKvyUzUdnnB,41,2010,alternative,405,0.494,0.665,187013,0.357,0,3,0.0942,-6.482,1,0.028,77.56,4,0.536
52047,Stacey Kent,Mais uma vez,3a2Mdzs4852ZxaxGltzH0e,22,2013,jazz,85296,0.953,0.511,356720,0.162,0.000187,11,0.367,-20.525,0,0.0343,144.066,4,0.303
1416,Soundgarden,Hunted Down,49svNTJ8LUOZwGrbbvXYMI,30,2010,alternative,1514,0.00526,0.344,160373,0.959,0.733,1,0.301,-6.094,1,0.168,165.704,4,0.395
143331,Marc E. Bassy,Jump for X,49s1d5lJwFJy5NavsxLWYb,48,2019,indie,226548,0.374,0.703,168693,0.454,0,7,0.543,-5.683,1,0.12,147.689,3,0.522
55654,Nipsey Hussle,No Regrets (feat. Zeke),6M2kWO9oMSbULRQ6zstiZL,37,2013,rap,92760,0.0971,0.557,209400,0.771,0,1,0.0815,-7.127,1,0.329,84.849,4,0.364
35787,Lianne La Havas,Gone,73U20lYCzqwGLLk4V7u3ul,31,2012,indie,59011,0.956,0.483,264973,0.329,0,9,0.0911,-7.407,0,0.0503,128.459,4,0.312
21283,Blues Traveler,Unable To Get Free,3f7vkDs2rewXkP9eMVzHgz,9,2011,grunge,33595,0.0495,0.464,263667,0.885,0,9,0.163,-3.344,1,0.0568,135.76,4,0.452
96688,Beegie Adair,They Didn't Believe Me,5RgOMO3HRdv1XvjxkecAwk,23,2016,jazz,156554,0.861,0.56,207393,0.241,0.886,8,0.157,-15.569,1,0.0365,135.072,4,0.49
92714,Bronze Radio Return,Where I'm Coming From,60SV7HSk7dwgIDvVCi7Ru0,33,2016,folk,150774,0.798,0.652,220788,0.522,0.00785,4,0.195,-9.388,1,0.0278,132.134,4,0.279
24178,BÃ©la Fleck and the Flecktones,Sweet Pomegranates,4UvdXSrGpafSM9BSLF9IzM,11,2011,jazz,37816,0.796,0.283,355920,0.573,0.922,8,0.155,-12.656,0,0.0388,188.693,3,0.528
96882,Melodiesinfonie,Latenightwalking,21I9XVZuVx9bzpsIaZYPBb,23,2016,jazz,156765,0.0616,0.764,124045,0.38,0.00149,7,0.0543,-7.597,1,0.0422,88.826,4,0.555
31584,The English Beat,Save It For Later,5rBOBI3INEw0u0rwNNGib5,51,2012,dance,52145,0.0307,0.624,213933,0.719,0.0489,2,0.322,-9.87,1,0.0278,129.552,4,0.724
82154,High On Fire,Carcosa,6qvlpZYLaV6jJPC6HnzCnE,24,2015,metal,134301,0,0.205,431267,0.959,0.861,10,0.226,-4.72,0,0.047,95.495,4,0.229
80941,HNNY,Memory Tape Two,36mPOFlX1PFiYSYP2dG2Tr,28,2015,jazz,132391,0.707,0.36,70183,0.181,0.754,11,0.119,-24.815,0,0.066,99.863,3,0.0654
50505,Jessica Curry,Mandus,1vDW8pekdNFcGoP9q73T8D,40,2013,indie,83301,0.859,0.283,95412,0.285,0.9,2,0.119,-10.043,0,0.0332,139.995,4,0.152
12137,"You, Me, And Everyone We Know",Livin' Th' Dream,0hRwTQxO4x6rB6oai3zcPH,23,2010,punk,18826,0.0297,0.493,180653,0.944,0,6,0.455,-4.329,1,0.101,156.013,4,0.63
104995,Filmore,About You,1DEFXwlvvlNK4uJtvUA1ZK,32,2017,country,170298,0.851,0.702,195640,0.455,0,11,0.123,-8.36,1,0.0525,129.991,4,0.402
101102,Wiz Khalifa,Most of Us,6AO1HKRmePQEiiqxdgcTGm,45,2016,rap,164236,0.0625,0.918,252178,0.554,4.05E-05,7,0.423,-5.495,0,0.0799,115.017,4,0.185
66780,Caro Emerald,The Wonderful in You,0ph7PqMe2bDmpMRSYQIfvX,15,2014,jazz,109469,0.105,0.696,188813,0.471,0,7,0.144,-6.528,0,0.0282,112.176,3,0.51
80196,St Germain,Real Blues,55frPzCdPGjCIZF3oZVFCV,45,2015,jazz,131578,0.158,0.737,316880,0.863,0.00107,11,0.367,-9.703,1,0.0421,122.995,4,0.821
83996,Man Overboard,Borderline,20UNoXiIHDgKrzlRqUcoqd,30,2015,punk,137975,0.00017,0.568,182720,0.977,2.56E-05,1,0.0921,-4.072,1,0.0436,136.051,4,0.557
116838,Daddy Issues,Boring Girls,19o8Nkct9ZjHaFQqAbIdkU,20,2017,punk,187191,0.00502,0.544,199453,0.496,0.00208,8,0.0992,-9.97,0,0.0314,134.468,4,0.191
11782,Justin Bieber,One Time - Acoustic Version,7pXlRu1d2FY2NuhManEhyT,33,2010,pop,17692,0.039,0.763,186267,0.672,0,10,0.14,-6.941,0,0.033,146.021,4,0.897
23550,Eartha Kitt,If I Was a Boy,19ud1d3PY7FzonAUYCop72,18,2011,jazz,37167,0.839,0.721,163173,0.385,0,7,0.395,-7.678,1,0.0348,90.35,4,0.821
109326,Dead by April,This Is My Life,6OzsGzwDT4sVVcVUyTOjhi,34,2017,grunge,175852,1.87E-05,0.261,249373,0.978,0.928,8,0.0859,-4.813,1,0.132,116.28,3,0.0937
149246,Tacocat,Crystal Ball,1xdhPnlT4E7oOiIc7qcLg7,23,2019,punk,235049,0.000138,0.454,213507,0.52,0.00122,0,0.122,-6.694,1,0.0343,153.06,4,0.805
41350,Cypress Hill,Shots Go Off,7sGaCH4dxlqeR2PZbG0H91,33,2012,rap,69469,0.0477,0.825,181714,0.929,0.000144,7,0.0595,-3.679,1,0.252,139.949,4,0.911
100183,Sleeping With Sirens,The Strays - Live,3qnNlzKPFuVH3HBDjIgQey,31,2016,punk,162550,0.0603,0.247,180140,0.864,0,8,0.424,-3.18,1,0.0442,126.855,4,0.36
102453,Joji,Pills,5iIixnRBYl3NJDBfzEOKWz,52,2017,alternative,167497,0.582,0.421,187134,0.407,0.775,11,0.117,-10.732,1,0.0777,80.748,3,0.238
132377,Mad Caddies,Some Kinda Hate,4iq4qGK9stV67Sf63dICAb,29,2018,punk,210471,0.00403,0.712,199492,0.695,0.323,11,0.307,-5.46,0,0.0274,108.018,4,0.72
20853,Pearl Jam,Nothing As It Seems,7K7zQJR32ElUmOOuJIGtYg,20,2011,grunge,32990,0.214,0.347,313547,0.739,0.103,11,0.93,-7.203,0,0.0317,76.901,4,0.187
160802,Catalano,Overdrive,78qBNqEnR4PenHU4qzSd6h,0,2020,metal,253544,0.000101,0.463,241238,0.926,3.39E-05,2,0.269,-5.607,0,0.0315,100.012,4,0.22
83211,Javier Rosas Y Su ArtillerÃ­a Pesada,"En La Sierra Y En La Ciudad ""La China""",2wzBBN4okgN6lZ6OSkBB1L,57,2015,pop,136016,0.209,0.82,223173,0.808,1.81E-06,8,0.447,-6.619,1,0.0544,122.363,4,0.964
13231,Hopsin,How You Like Me Now (feat. Swiz Zz),5n95C4UtHNSZBkr7ePPx7V,26,2010,rap,21299,0.0143,0.685,291892,0.88,0,1,0.066,-4.859,1,0.311,84.019,4,0.712
105566,Eric Church,"Drink In My Hand - Acoustic / Live At Casper Events Center, Casper, WY / April 4, 2017",0agg0W9R5zNcvzNWqY056A,25,2017,country,170967,0.759,0.422,216809,0.701,0,0,0.833,-6.802,1,0.0559,103.573,4,0.639
52559,Parov Stelar,Heavens Radio,3Vq3F5hDFatDIWYawuEA1w,25,2013,jazz,85836,0.392,0.619,188400,0.534,0.101,4,0.11,-9.356,0,0.0265,105.045,4,0.197
33266,Shovels & Rope,Hail Hail,2O2TPPDBAutqRahRjQ6bKp,28,2012,folk,54643,0.0045,0.556,226840,0.944,0,2,0.114,-5.334,1,0.301,135.056,4,0.32
129090,John Coltrane,Untitled Original 11386 - Take 5,6gyHZxi6pKNs0Bq0wKPUc6,23,2018,jazz,204876,0.386,0.448,503173,0.432,0,5,0.0628,-14.468,0,0.0328,113.678,5,0.622
107031,MAX,Lights Down Low - Latin Mix,3s0g3jrwPaBWNF9lWnZ9kY,44,2017,dance,172815,0.0915,0.607,223847,0.415,0,5,0.109,-9.377,0,0.0328,80.949,4,0.595
152623,Afu-Ra,Lion Science,6lzbJrutRohhXJHshu5kF0,0,2020,alternative,241161,0.00468,0.675,206067,0.845,0,8,0.115,-4.665,0,0.313,90.123,4,0.777
56361,Kings of Leon,Rock City,6xsREAkenSsThWyJPHYpQT,54,2013,rock,94293,0.00857,0.424,176893,0.708,0.00087,11,0.178,-6.332,0,0.0787,166.3,4,0.682
4320,Ellie Goulding,Under The Sheets,3CAvPsgqfGkCaxkdgqNf5j,31,2010,dance,5041,0.0111,0.615,223987,0.752,3.40E-06,9,0.379,-5.768,0,0.0281,101.957,4,0.503
90395,DNCE,DNCE,2qTPEvJeijDPmmTbU5O5i5,45,2016,dance,147918,0.00457,0.828,230680,0.729,9.26E-05,1,0.166,-5.766,0,0.0414,114.02,4,0.88
51082,Brian Simpson,Just What You Need (feat. Elan Trotman),58qOzrycmuvrJjqv7wMnyB,28,2013,jazz,84269,0.275,0.667,284148,0.73,0.737,9,0.359,-7.921,0,0.0267,99.001,4,0.743
158045,Randy Crawford,Street Life (Edit),28Atu3U9spMA4TaCs6VBmI,0,2020,jazz,249987,0.255,0.55,289333,0.547,4.15E-05,5,0.36,-11.171,0,0.0727,111.609,4,0.819
104094,Tyler Childers,Lady May,3t5OV1asJHmOlf23T08CLv,64,2017,country,169267,0.881,0.539,183533,0.16,0.000268,3,0.105,-13.285,1,0.0329,81.446,4,0.322
10596,Machinae Supremacy,A View From The End Of The World,3Exf5qfG17vBeUyTXvxGYm,32,2010,metal,15141,0.000307,0.393,233120,0.923,0.000264,11,0.175,-4.509,1,0.0501,107.757,4,0.184
72910,Lifehouse,Hurt This Way,2hn1vD8seBFGOnZYhCbq8f,36,2015,alternative,121554,0.244,0.579,249429,0.661,2.03E-06,6,0.102,-7.233,1,0.0284,104.949,4,0.527
35529,The Babies,Mess Me Around,08mEHKuCfCJeRyrJ6x7smE,40,2012,indie,58462,0.000124,0.326,135393,0.886,0.000147,9,0.221,-6.936,1,0.0395,157.057,4,0.583
154593,Sigala,We Got Love - HUGEL Remix,6xmnt1YOGNivoYLN3t4dkO,56,2020,dance,243943,0.019,0.769,175238,0.641,0.00863,6,0.288,-5.173,0,0.0689,125.995,4,0.583
39766,The Porters,Shine On,10c5bkq7d0xJewsycAMJlD,43,2012,punk,66243,0.0576,0.373,275947,0.614,2.39E-05,4,0.138,-8.025,0,0.0326,154.84,4,0.328
123597,George Ezra,Hold My Girl,42bbDWZ8WmXTH7PkYAlGLu,73,2018,folk,197237,0.597,0.614,211764,0.527,0,10,0.11,-6.374,1,0.0302,121.941,4,0.354
132392,Yuksek,Icare,67OcVGdHgzLykVUbaXwVYv,44,2018,punk,210490,0.00606,0.88,222632,0.809,0.386,10,0.485,-5.247,0,0.0369,114.053,4,0.94
112688,Jordan Rakei,Clues Blues,6o2KbHlxD74SFsvgbxxir7,33,2017,jazz,180674,0.829,0.718,252897,0.519,0.0674,4,0.089,-9.865,0,0.0776,145.325,3,0.952
3078,Tom T. Hall,Magnificent Music Machine,20UbD2JPzTH33yRYO6IOpz,18,2010,country,3366,0.425,0.62,135893,0.492,2.88E-05,4,0.0538,-12.998,1,0.0319,118.813,4,0.801
46127,Little Mix,Madhouse,1lEpvAE3Sy6bSkUWwBXt2p,30,2013,dance,76887,0.00173,0.617,229320,0.857,4.48E-06,4,0.632,-4.116,0,0.0572,118.997,4,0.246
121075,Wheeler Walker Jr.,I Sucked Another Dick Last Night,6i806JVHGnvlPKlKGXD2EA,35,2018,country,194204,0.0812,0.579,230960,0.417,2.43E-05,0,0.0675,-8.946,1,0.0291,116.03,3,0.326
28238,Hillsong UNITED,All I Need Is You - Live,6rQpYhvS61JmZyJY4Sh4bh,37,2012,alternative,48415,0.0981,0.274,356120,0.571,1.95E-06,4,0.156,-6.923,1,0.0327,140.062,4,0.1
163682,Rob Bailey & The Hustle Standard,Take Action,2Q0aHD7orq44itjVOqh1Rg,44,2020,rap,259087,0.187,0.725,183678,0.79,0,7,0.186,-7.103,1,0.135,143.995,4,0.409
29801,Erick Willis,That Makes Two of Us (feat. Tori Vasquez),6wUNFpruCPkRV9hzkL3uaC,40,2012,country,50105,0.217,0.573,265066,0.529,0,9,0.289,-6.298,1,0.0264,131.902,4,0.335
25164,Drake,Cameras / Good Ones Go Interlude - Medley,2FbGlEPAjNhWvrVvlentVq,58,2011,pop,40122,0.255,0.441,434960,0.403,1.27E-05,2,0.13,-11.18,0,0.147,139.92,4,0.158
124296,Hanging Valleys,Arion,5N1lBGr8HTVSALXWlysjbh,39,2018,folk,198075,0.726,0.271,328762,0.338,0.907,1,0.107,-12.261,1,0.0308,107.126,5,0.0453
121079,Adam Calhoun,Dying (feat. Mesus),6s3CGfsdAkYArD9tnBAed5,35,2018,country,194208,0.277,0.733,169940,0.521,0,0,0.307,-7.87,1,0.196,129.967,4,0.31
6490,of Montreal,Godly Intersex,1bXVI6PoPjA1MMUGqv3ias,17,2010,folk,7966,0.0255,0.632,211400,0.731,0,1,0.104,-6.376,1,0.0308,105.004,4,0.424
16377,Ray Bonneville,Funny 'Bout Love,6F280KygmxdKIF5ehFMkV8,31,2011,country,26761,0.624,0.675,224227,0.509,0.0159,0,0.113,-11.021,1,0.0328,127.89,4,0.745
22247,Tin Sparrow,For You,4ZX0b5Ry0xKlX5frZIoUzv,34,2011,indie,35611,0.0252,0.585,203680,0.663,3.53E-06,2,0.254,-4.764,1,0.0241,100.956,4,0.351
144210,Instrumental Music Cafe,Instrumental Music Cafe Jams,2kVsNRUjtiNt63i0PTZo0S,33,2019,jazz,227803,0.906,0.687,132913,0.184,0.332,4,0.223,-18.522,1,0.0629,131.809,4,0.7
82741,Paradise Lost,Punishment Through Time,1F47DbS7c7fCQ84WYRWT4s,29,2015,metal,135129,6.15E-05,0.443,312382,0.934,0.00404,2,0.129,-5.766,1,0.0853,76.011,4,0.228
146544,Megadeth,Sweating Bullets - Remastered 2004,4JPrO5nYHeMYhtoXC5yZhE,33,2019,metal,230840,0.000427,0.449,328453,0.899,0.00515,4,0.319,-4.658,0,0.143,118.683,3,0.694
16527,The Damn Quails,Mary,44om5a6jNt9x9EGICDCEut,20,2011,country,26923,0.155,0.678,243148,0.697,0,2,0.301,-4.283,1,0.0362,140.092,4,0.354
150264,YBN Cordae,Been Around,5V5MUoJUc1NINhZrmk063n,55,2019,rap,236731,0.365,0.78,203703,0.428,2.24E-06,6,0.0789,-7.069,0,0.39,70.749,4,0.549
105264,Dirt Rock Empire,WTF (feat. Cymple Man),3jb4TViJzNAoWp0GYmyWk3,30,2017,country,170616,0.016,0.831,180860,0.848,0,4,0.0644,-5.026,0,0.182,123.974,4,0.54
137880,Blanco Brown,HeadNod,2dm8w7oLD8Ctx1hgSuT9QA,35,2019,country,218712,0.0611,0.726,164976,0.508,6.74E-05,11,0.336,-10.475,1,0.0387,106.934,4,0.268
87930,Waldo,N,5KB2jVdsu6A99yT3QDpWGc,35,2016,alternative,145040,0.28,0.755,108043,0.546,0,2,0.503,-10.703,1,0.451,113.311,4,0.349
59881,ZZ Top,Rough Boy,2J9GIfWTdOhF3mbtSlE4vS,23,2014,country,99565,0.395,0.473,230160,0.62,0.0018,9,0.119,-8.417,1,0.0321,158.009,4,0.55
45118,Matt Mason,Chasing Stardust,72ULYob7XDrwzGhQmBTLRj,17,2013,country,75561,0.29,0.771,184107,0.549,0.0327,1,0.18,-8.553,0,0.0313,117.003,4,0.265
22675,DIenne Manouche,When Day is Done,30dWP0JBHE6TC1owzJOIdz,36,2011,jazz,36256,0.903,0.635,229413,0.349,0.914,7,0.115,-10.849,1,0.0523,103.233,4,0.31
114423,Shawn Mendes,There's Nothing Holdin' Me Back,7JJmb5XwzOO8jgpou264Ml,81,2017,pop,183267,0.38,0.866,199440,0.813,0,11,0.0779,-4.063,0,0.0554,121.998,4,0.969
140283,Judah & the Lion,7000x,1kb3vuBi7vRFKss8GSB4dq,43,2019,folk,221647,0.0401,0.565,175484,0.857,3.60E-06,0,0.198,-4.37,0,0.0487,154.015,4,0.656
55716,Meek Mill,I'm Leanin',4dI2Mqmz4YSlExCtIgdM0R,37,2013,rap,92878,0.026,0.639,224280,0.648,0,2,0.168,-8.176,1,0.282,119.966,4,0.255
83910,White Reaper,Sheila,5jP2RZhrSX8dH4SDhyTI0l,30,2015,punk,137802,0.013,0.489,213646,0.932,0.000118,0,0.118,-5.142,1,0.065,135.089,4,0.535
152129,Georgia,Ray Guns,7liXuCNm0GZyHCV8yHZpHz,38,2020,alternative,240566,0.00127,0.57,206990,0.813,0,4,0.307,-5.703,0,0.0549,156.986,4,0.783
16573,Steve Holy,Until The Rain Stops,6k2CKZk2h4aHoMLMhijWHy,19,2011,country,26969,0.191,0.652,183013,0.691,0,8,0.0856,-5.017,1,0.0606,88.942,4,0.582
20582,Shinedown,Cyanide Sweet Tooth Suicide - Live from Washington State,7JHzUO9nzB5N4d3xMAxKim,27,2011,grunge,32612,3.58E-05,0.439,217520,0.998,0.000203,2,0.218,-1.854,0,0.249,131.059,4,0.0382
